id,timestamp,vehicle_id,traffic_density,network_quality,battery,speed,task_type,rl_decision,final_decision,adaptation_reason,explanation
2061,2026-06-24 16:32:46,vehicle_14,LOW,MODERATE,20.02,17.98,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2062,2026-06-24 16:32:47,vehicle_25,MEDIUM,MODERATE,83.74,12.02,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2063,2026-06-24 16:32:48,vehicle_14,HIGH,MODERATE,91.45,16.23,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2064,2026-06-24 16:32:49,vehicle_5,MEDIUM,MODERATE,35.94,15.59,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2065,2026-06-24 16:32:50,vehicle_2,MEDIUM,MODERATE,87.39,6.0,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2066,2026-06-24 16:32:51,vehicle_27,MEDIUM,MODERATE,63.09,19.78,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2067,2026-06-24 16:32:52,vehicle_20,MEDIUM,MODERATE,74.65,21.66,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2068,2026-06-24 16:32:53,vehicle_17,MEDIUM,MODERATE,29.44,5.59,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2069,2026-06-24 16:32:54,vehicle_30,MEDIUM,MODERATE,86.74,21.4,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2070,2026-06-24 16:32:55,vehicle_23,MEDIUM,MODERATE,32.51,14.35,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2071,2026-06-24 16:32:56,vehicle_3,LOW,MODERATE,27.44,5.19,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2072,2026-06-24 16:32:57,vehicle_21,HIGH,MODERATE,87.4,15.65,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2073,2026-06-24 16:32:58,vehicle_4,HIGH,MODERATE,20.51,14.14,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
2074,2026-06-24 16:32:59,vehicle_29,MEDIUM,MODERATE,73.36,13.43,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
2075,2026-06-24 16:33:00,vehicle_18,MEDIUM,MODERATE,92.98,12.56,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
2076,2026-06-24 16:33:01,vehicle_14,HIGH,MODERATE,97.38,16.58,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2077,2026-06-24 16:33:02,vehicle_17,MEDIUM,MODERATE,76.18,7.08,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2078,2026-06-24 16:33:03,vehicle_1,MEDIUM,MODERATE,67.82,12.65,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2079,2026-06-24 16:33:04,vehicle_16,LOW,MODERATE,84.0,20.25,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
2080,2026-06-24 16:33:05,vehicle_8,HIGH,MODERATE,89.67,11.37,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2081,2026-06-24 16:33:06,vehicle_9,MEDIUM,MODERATE,87.6,8.15,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2082,2026-06-24 16:33:07,vehicle_5,HIGH,MODERATE,93.48,5.33,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2083,2026-06-24 16:33:08,vehicle_12,HIGH,MODERATE,30.3,16.39,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
2084,2026-06-24 16:33:09,vehicle_9,MEDIUM,MODERATE,72.87,11.79,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2085,2026-06-24 16:33:10,vehicle_8,MEDIUM,MODERATE,34.22,12.75,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2086,2026-06-24 16:33:11,vehicle_4,LOW,MODERATE,56.27,20.86,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2087,2026-06-24 16:33:12,vehicle_7,LOW,MODERATE,72.44,21.78,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2088,2026-06-24 16:33:13,vehicle_20,MEDIUM,MODERATE,22.47,19.47,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
2089,2026-06-24 16:33:14,vehicle_13,MEDIUM,MODERATE,75.57,18.1,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2090,2026-06-24 16:33:15,vehicle_7,MEDIUM,MODERATE,71.81,19.09,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2091,2026-06-24 16:33:16,vehicle_7,MEDIUM,MODERATE,86.3,19.18,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2092,2026-06-24 16:33:17,vehicle_22,HIGH,MODERATE,73.94,5.79,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2093,2026-06-24 16:33:18,vehicle_15,MEDIUM,MODERATE,99.49,6.94,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2094,2026-06-24 16:33:19,vehicle_27,HIGH,MODERATE,69.16,11.13,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2095,2026-06-24 16:33:20,vehicle_1,MEDIUM,MODERATE,22.58,20.27,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2096,2026-06-24 16:33:21,vehicle_28,LOW,MODERATE,49.94,7.01,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2097,2026-06-24 16:33:22,vehicle_23,LOW,MODERATE,66.94,11.87,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2098,2026-06-24 16:33:23,vehicle_1,HIGH,MODERATE,65.62,18.49,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
2099,2026-06-24 16:33:24,vehicle_1,MEDIUM,MODERATE,58.43,5.95,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2100,2026-06-24 16:35:09,vehicle_10,HIGH,MODERATE,28.95,21.47,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
